,user_id,ISBN,rating
328896,78712,0670894605,8
328899,78719,0140440046,6
328901,78719,0345413369,9
328904,78719,0440180295,9
328905,78719,0446603775,10
328909,78719,0486270629,4
328912,78719,0486290301,8
328914,78719,0553262505,6
328916,78719,067972754X,6
328917,78719,0679750169,6
328919,78719,0684833395,9
328921,78719,0805062971,8
328923,78719,0893753475,8
328927,78722,0060952970,10
328930,78722,0345391802,4
328933,78722,0671695304,5
328934,78722,0689817851,7
328950,78738,0385334036,8
328958,78744,0446532231,10
328968,78749,0152017178,9
328971,78755,0380002930,10
328992,78755,3446173471,10
328993,78755,3446177108,10
329002,78755,3462023020,5
329007,78755,3499130114,9
329008,78755,3518381768,8
329009,78755,3548310702,8
329035,78761,3492045170,7
329049,78770,0385335482,9
329051,78772,3257233396,8
329064,78772,3462032283,8
329068,78772,3548310702,10
329084,78773,3442435951,6
329096,78774,0006546684,8
329102,78774,0452277337,8
329103,78774,0552996009,8
329110,78774,3492045170,9
329171,78779,081297106X,6
329173,78779,1573229725,7
329199,78783,0060521848,7
329208,78783,0060922532,8
329216,78783,0060938412,8
329223,78783,0060987529,5
329305,78783,0140293248,7
329351,78783,0312423799,8
329412,78783,0316168815,9
329417,78783,0316666343,10
329421,78783,0316898163,8
329461,78783,0345377702,9
329481,78783,0345423291,10
329497,78783,0345443284,8
329498,78783,0345445848,10
329601,78783,0373765134,6
329602,78783,0373790899,7
329630,78783,0373835876,7
329656,78783,0380718340,9
329666,78783,0380727293,8
329706,78783,038079487X,8
329750,78783,038081918X,7
329778,78783,0385318782,9
329780,78783,0385335482,8
329782,78783,0385335881,9
329783,78783,0385336179,9
329798,78783,0385720106,9
329802,78783,0393324826,10
329866,78783,0425147622,10
329872,78783,0425163407,9
329876,78783,0425169863,10
329881,78783,0425172546,9
329900,78783,0425192725,10
329902,78783,042519485X,7
329942,78783,0440215625,10
329959,78783,0440222656,9
329965,78783,044022425X,10
329981,78783,0440235154,8
329985,78783,0440235596,9
329999,78783,0440512158,10
330002,78783,0441788386,10
330045,78783,0446518344,10
330079,78783,0446610399,8
330087,78783,0446612944,8
330131,78783,0449221482,7
330132,78783,0449221490,8
330140,78783,0449223604,9
330148,78783,0449907481,7
330156,78783,0451115031,7
330167,78783,0451166892,10
330210,78783,0451205561,8
330251,78783,0452281903,10
330252,78783,0452282292,9
330256,78783,0452285186,9
330333,78783,0515134899,7
330347,78783,0525940413,7
330375,78783,0553255991,7
330437,78783,0553566040,9
330457,78783,0553574116,9
330461,78783,0553575007,8
330466,78783,055357602X,9
330505,78783,0609600664,9
330552,78783,0671036505,10
330555,78783,0671042459,9
330557,78783,0671042475,9
330559,78783,0671042505,8
330563,78783,0671042572,8
330608,78783,0671693816,8
330617,78783,0671727583,7
330646,78783,0671777351,7
330707,78783,0684853515,7
330711,78783,0684872153,9
330723,78783,0740726633,10
330724,78783,0743203631,8
330775,78783,0747541604,8
330793,78783,0767912918,7
330794,78783,0767915054,8
330816,78783,0802139868,4
330838,78783,080411868X,7
330842,78783,0805019375,8
330847,78783,0805063897,9
330912,78783,0836220870,9
330938,78783,089480829X,9
331016,78783,1558743669,10
331017,78783,1558745157,10
331022,78783,1573225789,8
331023,78783,1573228230,9
331057,78795,0345384466,5
331058,78795,0345413903,8
331059,78796,0060391677,8
331077,78798,0399142185,8
331078,78798,0671004239,6
331098,78834,0044409494,10
331101,78834,0060097469,10
331107,78834,0060256672,10
331108,78834,0060256737,10
331111,78834,0060394447,7
331128,78834,0060973277,10
331146,78834,0064472272,10
331157,78834,0140088393,10
331159,78834,0140115862,8
331165,78834,014023828X,10
331170,78834,0140268863,10
331172,78834,014028009X,7
331174,78834,0140282777,8
331182,78834,0140440224,5
331188,78834,0142000221,10
331196,78834,0152632247,10
331223,78834,031242227X,7
331239,78834,0316286850,10
331246,78834,0316769487,10
331247,78834,0316776963,10
331248,78834,0316777730,6
331265,78834,0345342569,10
331296,78834,0345440145,10
331315,78834,0375701907,8
331316,78834,0375703055,7
331328,78834,0375760911,8
331330,78834,0380002930,10
331335,78834,038070613X,10
331336,78834,0380708892,10
331345,78834,0380730774,10
331362,78834,0385314280,10
331365,78834,0385333412,7
331370,78834,0385484011,6
331388,78834,0399140557,10
331390,78834,0399145990,10
331394,78834,0399501487,10
331400,78834,042513699X,8
331421,78834,043935806X,10
331422,78834,0439425220,10
331433,78834,0440220394,10
331449,78834,0440419468,10
331468,78834,0446532231,10
331488,78834,0446677507,10
331503,78834,0449911519,10
331510,78834,0451191145,10
331524,78834,0451526341,10
331533,78834,0452282292,10
331534,78834,0452282934,6
331548,78834,0525946756,7
331575,78834,0553573616,5
331674,78834,0590634275,10
331688,78834,0590981811,6
331690,78834,0609601032,10
331700,78834,0670891770,5
331715,78834,0671525808,10
331730,78834,0671693816,8
331732,78834,0671727796,10
331750,78834,0679751521,7
331786,78834,0689818769,10
331789,78834,0698115554,10
331797,78834,0740718770,8
331801,78834,0743211375,10
331803,78834,0743224574,10
331808,78834,0743236009,8
331810,78834,0743259823,8
331825,78834,076791404X,8
331833,78834,0786817070,7
331838,78834,0786867647,10
331844,78834,0786886463,9
331853,78834,0802116698,10
331862,78834,0805062971,10
331879,78834,0836204387,10
331883,78834,0843947810,7
331897,78834,0898159954,10
331927,78834,1558532331,10
331936,78834,1565548353,10
331938,78834,1566400201,10
331969,78834,1580082319,1
331997,78834,3822860867,10
332005,78837,015601226X,5
332006,78837,039592720X,8
332012,78839,081297106X,7
332018,78841,0140244824,7
332019,78841,0316601950,7
332021,78841,0345435168,6
332023,78841,0375706771,6
332024,78841,0380730138,6
332027,78841,038572179X,7
332028,78841,0452260116,3
332029,78841,0452282195,5
332033,78841,0684868938,10
332034,78841,074322423X,5
332048,78845,0425174271,9
332055,78846,014025448X,10
332058,78846,0142000345,5
332059,78846,0142002798,8
332062,78846,0312195516,8
332075,78846,0440110653,7
332077,78846,0440211697,10
332080,78846,0440220602,5
332085,78846,0449005615,10
332088,78846,0449222713,9
332090,78846,0452282152,9
332107,78846,0671867172,8
332110,78846,0679728899,8
332111,78846,0684815451,7
332116,78846,0764221760,10
332139,78846,0884860884,10
332140,78846,0891073906,9
332143,78846,0941263177,8
332144,78846,0967231434,8
332169,78862,3404121686,7
332185,78871,2070360180,8
332213,78895,0312252854,7
332214,78895,0316284955,10
332217,78895,0679746048,9
332220,78901,0060277475,10
332224,78901,0140042598,10
332225,78901,0140185011,7
332226,78901,0140245480,7
332227,78901,0151006725,7
332229,78901,0375503641,8
332231,78901,0380868768,8
332234,78901,0553212982,9
332236,78901,067091021X,9
332238,78901,0679730346,9
332240,78901,0684855380,8
332245,78901,1573228583,9
332261,78916,0312979088,8
332308,78938,0671250671,7
332322,78941,0380814803,3
332327,78941,0451188489,9
332443,78973,0028604199,9
332446,78973,0060391782,5
332447,78973,0060393203,7
332450,78973,0060809248,7
332452,78973,0060958022,8
332453,78973,0061007226,7
332459,78973,0091842050,10
332484,78973,0140176616,9
332486,78973,0140252800,7
332488,78973,0140293469,6
332490,78973,0140298479,9
332493,78973,0140620427,7
332496,78973,0151446474,7
332497,78973,0156002728,8
332511,78973,0312977360,7
332514,78973,0316655880,7
332515,78973,0316666009,8
332524,78973,0340767960,9
332525,78973,0340792655,9
332548,78973,0345384377,8
332551,78973,034540761X,6
332552,78973,0345413873,7
332553,78973,0345413903,8
332555,78973,0345430581,7
332556,78973,034544227X,7
332558,78973,0345460685,7
332561,78973,0349113920,8
332568,78973,0375504613,7
332576,78973,0380711532,7
332578,78973,0380718340,8
332581,78973,0385297661,7
332582,78973,0385299087,7
332584,78973,0385306032,7
332585,78973,0385316577,8
332587,78973,0385335881,9
332588,78973,0385336179,9
332589,78973,0385336810,9
332591,78973,0385489935,7
332593,78973,0385494246,6
332596,78973,0385721234,10
332599,78973,0385729332,7
332611,78973,042510687X,7
332613,78973,0425119653,7
332614,78973,042511984X,9
332615,78973,0425125467,7
332616,78973,0425131769,7
332617,78973,042513525X,8
332618,78973,0425136191,7
332619,78973,0425140032,10
332621,78973,0425142485,7
332622,78973,0425144429,10
332623,78973,0425145638,7
332624,78973,0425151867,7
332625,78973,0425155064,7
332626,78973,0425155404,7
332627,78973,0425155943,7
332631,78973,0425166619,7
332633,78973,0425174204,7
332634,78973,042517638X,7
332635,78973,0425180638,7
332636,78973,042518109X,9
332638,78973,042518630X,7
332639,78973,0425188809,10
332640,78973,0439139600,10
332643,78973,0440117437,7
332644,78973,0440124344,7
332645,78973,0440166497,7
332646,78973,0440168724,7
332647,78973,0440204208,7
332648,78973,0440205573,7
332649,78973,0440208459,7
332650,78973,0440210690,7
332651,78973,0440213282,7
332652,78973,0440213991,7
332653,78973,0440214114,7
332654,78973,0440221501,7
332655,78973,0440222028,7
332656,78973,0440222842,7
332657,78973,0440223237,7
332658,78973,044022392X,8
332659,78973,0440234743,7
332660,78973,0440236169,8
332662,78973,0440241413,9
332663,78973,0446311774,7
332667,78973,0446359750,7
332670,78973,0446525537,7
332671,78973,0446526479,7
332673,78973,0446527793,8
332680,78973,0446602345,7
332682,78973,0446604801,7
332683,78973,0446605484,8
332685,78973,0446609404,8
332686,78973,0446609617,7
332689,78973,0446609781,8
332690,78973,0446610399,7
332691,78973,0446611212,8
332692,78973,0446611867,7
332694,78973,0446613266,7
332696,78973,0446676098,8
332701,78973,0451141083,7
332704,78973,0451157974,7
332706,78973,0451165551,7
332707,78973,0451167317,7
332708,78973,0451170113,7
332710,78973,0451176464,9
332711,78973,0451177096,7
332712,78973,0451180062,7
332713,78973,0451181468,8
332714,78973,0451184963,8
332715,78973,0451201906,7
332716,78973,0451207394,8
332717,78973,0451213599,7
332720,78973,0451408683,8
332724,78973,0452270642,7
332727,78973,0452281679,7
332730,78973,0515116475,9
332731,78973,0515120456,8
332732,78973,0515122564,7
332733,78973,0515128821,8
332735,78973,0517706814,9
332739,78973,0552998486,8
332740,78973,0552998532,7
332745,78973,0553211439,6
332746,78973,0553213105,7
332748,78973,0553273914,8
332750,78973,0553292722,7
332751,78973,0553295772,6
332754,78973,055356160X,6
332755,78973,0553561618,6
332757,78973,055356451X,7
332758,78973,0553564528,7
332759,78973,0553568760,7
332760,78973,0553569031,7
332762,78973,0553569783,7
332763,78973,055357227X,6
332764,78973,0553578022,7
332765,78973,0553579754,7
332767,78973,0553582747,9
332768,78973,0553582755,7
332769,78973,0553582895,10
332770,78973,0553582909,6
332772,78973,0553801430,9
332774,78973,0553802488,8
332783,78973,0618154442,7
332785,78973,0670858692,8
332788,78973,067088300X,6
332789,78973,067100042X,8
332790,78973,0671004549,8
332791,78973,0671004573,8
332792,78973,0671010387,8
332793,78973,0671011367,8
332794,78973,0671014919,7
332800,78973,0671039725,8
332802,78973,0671528203,8
332803,78973,0671673688,8
332805,78973,0671701231,8
332806,78973,067173685X,7
332807,78973,0671741195,8
332808,78973,0671745077,7
332809,78973,0671745085,7
332810,78973,0671758896,9
332811,78973,0671793489,8
332812,78973,0671867091,8
332813,78973,0671867113,8
332817,78973,0671888587,8
332818,78973,0679417796,8
332821,78973,0679459626,7
332825,78973,0679749845,7
332826,78973,0684193957,8
332827,78973,0684195984,8
332828,78973,0684803968,8
332829,78973,0684810395,8
332849,78973,0740713922,7
332856,78973,0740723367,9
332859,78973,0740734377,6
332864,78973,0743206029,7
332865,78973,0743206045,8
332866,78973,0743219554,8
332867,78973,0743219570,8
332873,78973,0743406184,7
332874,78973,0743418174,9
332875,78973,0743418204,8
332876,78973,0743424425,8
332881,78973,0743467523,7
332920,78973,0749932058,8
332962,78973,0836217225,9
332963,78973,0836217357,10
332967,78973,0836217691,10
332973,78973,0836218256,10
332975,78973,0836218523,10
332978,78973,0836218620,10
332979,78973,0836218663,10
332981,78973,0836218787,10
332988,78973,0836220889,10
332992,78973,0836221362,10
333015,78973,0892966971,8
333020,78973,096291620X,7
333038,78973,1573221937,6
333044,78973,1841952753,9
333082,78973,9500723549,9
333086,78973,9505156944,9
333143,78996,0373711263,6
333144,78996,0380820293,6
333146,78996,0446353957,8
333147,78996,0446607207,6
333150,78996,0743457544,6
333154,78997,0064472795,9
333168,79003,0886777712,10
333170,79003,0886778166,10
333171,79004,0064471101,9
333172,79006,0020418809,10
333174,79007,0345260791,9
333243,79055,0385508417,5
333245,79055,0425150984,4
333247,79055,0440241537,9
333248,79055,0446691798,10
333257,79055,0553270222,10
333258,79055,0671661892,9
333262,79055,076790592X,10
333284,79057,0515117234,4
333286,79057,0571081789,10
333301,79066,0451197399,7
333305,79066,0767903862,7
333307,79066,184195425X,10
333326,79089,0060976241,6
333327,79089,038070613X,6
333328,79089,0380708892,6
333329,79089,0380708906,6
333331,79089,0380781042,6
333333,79089,0440984696,8
333336,79089,0553286587,7
333337,79089,0553298178,8
333338,79089,0609601032,8
333339,79089,0609804618,6
333340,79089,0671002031,6
333341,79089,0812530985,7
333342,79089,1588720020,8
333387,79115,0743418174,8
333395,79146,0061098035,9
333396,79146,0375707972,6
333397,79146,0446603589,7
333420,79158,0679760806,10
333426,79172,0060987561,8
333429,79172,0316780375,8
333433,79172,0345409876,8
333434,79172,0385475713,10
333451,79182,0345443683,8
333455,79182,0440221471,7
333461,79182,0451208765,7
333465,79182,0786890436,6
333468,79182,0821776037,6
333504,79186,0141301120,10
333525,79186,0345285549,5
333582,79186,0375815260,10
333609,79186,0394873343,6
333621,79186,0425147363,7
333648,79186,0439064864,8
333649,79186,0439136369,10
333714,79186,0451180232,5
333831,79186,0765300265,2
333838,79186,0786884207,10
333880,79186,0886776554,3
334054,79229,0451170385,7
334055,79230,0060929871,8
334057,79233,0590477331,7
334064,79255,0306812274,6
334144,79269,0060559128,4
334145,79269,0743486226,2
334250,79310,0618002227,10
334253,79315,3442433495,6
334279,79331,0425194493,8
334283,79340,3404131215,8
334303,79355,0553271636,7
334362,79430,0312195516,10
334363,79430,0312283784,8
334365,79436,0898159954,10
334371,79441,0030085373,8
334392,79441,0060392452,9
334393,79441,0060952520,8
334409,79441,0316103098,8
334410,79441,0316107298,8
334411,79441,0316107352,8
334412,79441,0316107387,8
334425,79441,0345333926,10
334427,79441,0345353730,8
334430,79441,0345427653,8
334431,79441,0345450663,7
334439,79441,0380788314,8
334466,79441,0425080021,10
334474,79441,0441359175,9
334486,79441,0441783589,8
334494,79441,0446526339,8
334501,79441,0449223345,8
334508,79441,0451450647,9
334526,79441,0517693119,9
334527,79441,0517886014,6
334543,79441,0553565079,6
334545,79441,0553580272,9
334546,79441,0553580302,9
334547,79441,0553580337,9
334550,79441,0671004107,8
334556,79441,0671704273,8
334561,79441,0671720791,7
334578,79441,0684836491,7
334579,79441,0688059147,8
334589,79441,0743406427,8
334590,79441,0743406443,7
334604,79441,0809240068,9
334635,79441,0836210263,8
334636,79441,0836218256,8
334637,79441,0836218353,8
334638,79441,0836218655,8
334639,79441,0836218817,9
334640,79441,0836220498,8
334641,79441,0836220625,8
334642,79441,0836220730,8
334643,79441,0836220870,8
334644,79441,0836220889,8
334680,79441,1571458506,9
334681,79441,1571458735,9
334684,79444,067976402X,9
334711,79470,0385420161,8
334716,79475,0345336275,8
334717,79475,0345339703,10
334718,79475,0345339711,10
334719,79475,0345339738,10
334740,79475,0743436210,8
334749,79476,0553280341,8
334753,79477,0425155293,7
334762,79477,0812589505,8
334789,79506,034546673X,5
334795,79506,0385504209,10
334835,79513,0312278586,6
334836,79513,0679753338,8
334841,79523,0590433466,8
334842,79523,155874262X,8
334844,79525,0060929871,8
334845,79525,0385335482,7
334847,79525,067088300X,8
334857,79527,0441469299,8
334858,79527,0441694543,9
334869,79527,0671759345,8
334870,79527,074343627X,8
334881,79537,3596292646,5
334888,79547,0778320480,5
334889,79547,0778320502,7
334892,79550,0140119906,7
334907,79556,0099769913,8
334908,79556,0099771519,8
334912,79556,0140041796,8
334913,79556,0140049401,7
334922,79556,0140274146,5
334937,79556,0375724834,7
334942,79556,0399142851,10
334946,79556,0451171845,5
334951,79556,0552996181,8
334958,79556,0618334661,6
334965,79556,0679785892,8
334988,79556,0892131284,7
335011,79556,1875989218,10
335015,79561,0451146425,8
335059,79608,0140254544,8
335069,79636,0385477058,8
335072,79639,8423333140,7
335082,79648,0345447867,9
335103,79667,9681500830,9
335104,79667,968150108X,10
335107,79674,0061015725,7
335109,79674,0451403703,8
335111,79679,0451167538,9
335112,79680,0099269325,7
335116,79680,3257227264,4
335117,79680,3257227809,8
335118,79680,3257229364,8
335120,79680,3257229909,8
335144,79680,3499133709,6
335182,79687,3453863712,9
335199,79687,360893541X,10
335200,79687,3608935428,10
335201,79687,3608935436,10
335209,79704,0440220602,5
335212,79709,0345440765,7
